event_time,user_id,session_id,event_type,device_type,os,country,referral_source,is_returning_user,user_age_group,user_gender,content_id,genre,plan_selected,price_selected,payment_method,session_duration_seconds,event_date,event_hour,weekday
2025-05-15 02:37:05,U50257,S100257,Visit_Content,Mobile,Android,Brazil,Social,0,25-34,Male,C1693,Documentary,None,0.0,None,1117,2025-05-15,2,Thursday
2025-05-15 06:34:47,U50949,S100949,Visit_Content,Mobile,iOS,Canada,Organic,1,25-34,Female,C1856,Comedy,None,0.0,None,1793,2025-05-15,6,Thursday
2025-05-15 06:36:15,U50949,S100949,Click_Subscribe,Mobile,iOS,Canada,Organic,1,25-34,Female,C1856,Comedy,None,0.0,None,1793,2025-05-15,6,Thursday
2025-05-15 06:39:39,U50949,S100949,Select_Plan,Mobile,iOS,Canada,Organic,1,25-34,Female,C1856,Comedy,Yearly,79.99,None,1793,2025-05-15,6,Thursday
2025-05-15 13:37:50,U51280,S101280,Visit_Content,Mobile,Android,India,Ad,0,25-34,Male,C1880,Sci-Fi,None,0.0,None,2190,2025-05-15,13,Thursday
2025-05-15 14:40:18,U50828,S100828,Visit_Content,Desktop,Linux,Australia,Social,1,25-34,Other,C1033,Action,None,0.0,None,1575,2025-05-15,14,Thursday
2025-05-15 16:03:43,U50041,S100041,Visit_Content,SmartTV,FireOS,India,Organic,0,25-34,Female,C1229,Comedy,None,0.0,None,3214,2025-05-15,16,Thursday
2025-05-15 20:55:04,U50441,S100441,Visit_Content,Desktop,Windows,Germany,Email,1,18-24,Other,C1133,Thriller,None,0.0,None,2703,2025-05-15,20,Thursday
2025-05-15 21:13:23,U51053,S101053,Visit_Content,Mobile,Android,Canada,Organic,0,45-54,Female,C1232,Documentary,None,0.0,None,246,2025-05-15,21,Thursday
2025-05-15 21:17:15,U51053,S101053,Click_Subscribe,Mobile,Android,Canada,Organic,0,45-54,Female,C1232,Documentary,None,0.0,None,246,2025-05-15,21,Thursday
2025-05-15 21:17:41,U51053,S101053,Select_Plan,Mobile,Android,Canada,Organic,0,45-54,Female,C1232,Documentary,Monthly,7.99,None,246,2025-05-15,21,Thursday
2025-05-15 21:21:49,U51053,S101053,Start_Payment,Mobile,Android,Canada,Organic,0,45-54,Female,C1232,Documentary,Monthly,7.99,UPI,246,2025-05-15,21,Thursday
2025-05-15 21:39:48,U50873,S100873,Visit_Content,Mobile,Android,Brazil,Referral,1,25-34,Female,C1177,Kids,None,0.0,None,3086,2025-05-15,21,Thursday
2025-05-15 22:59:23,U50608,S100608,Visit_Content,SmartTV,FireOS,India,Organic,0,35-44,Male,C1171,Thriller,None,0.0,None,3092,2025-05-15,22,Thursday
2025-05-15 23:26:03,U51092,S101092,Visit_Content,Desktop,Linux,United States,Organic,1,25-34,Male,C1210,Romance,None,0.0,None,764,2025-05-15,23,Thursday
2025-05-16 02:20:24,U50551,S100551,Visit_Content,SmartTV,FireOS,Brazil,Organic,0,18-24,Other,C1323,Comedy,None,0.0,None,1112,2025-05-16,2,Friday
2025-05-16 04:11:24,U50117,S100117,Visit_Content,Mobile,Android,Germany,Organic,1,35-44,Male,C1129,Comedy,None,0.0,None,981,2025-05-16,4,Friday
2025-05-16 04:16:04,U50457,S100457,Visit_Content,Mobile,Android,United Kingdom,Referral,0,18-24,Other,C1944,Drama,None,0.0,None,236,2025-05-16,4,Friday
2025-05-16 07:01:00,U50881,S100881,Visit_Content,Desktop,Windows,India,Ad,0,25-34,Male,C1719,Thriller,None,0.0,None,1435,2025-05-16,7,Friday
2025-05-16 07:09:37,U50881,S100881,Click_Subscribe,Desktop,Windows,India,Ad,0,25-34,Male,C1719,Thriller,None,0.0,None,1435,2025-05-16,7,Friday
2025-05-16 07:11:59,U50881,S100881,Select_Plan,Desktop,Windows,India,Ad,0,25-34,Male,C1719,Thriller,Monthly,7.99,None,1435,2025-05-16,7,Friday
2025-05-16 07:15:44,U50881,S100881,Start_Payment,Desktop,Windows,India,Ad,0,25-34,Male,C1719,Thriller,Monthly,7.99,NetBanking,1435,2025-05-16,7,Friday
2025-05-16 07:18:02,U50881,S100881,Payment_Success,Desktop,Windows,India,Ad,0,25-34,Male,C1719,Thriller,Monthly,7.99,NetBanking,1435,2025-05-16,7,Friday
2025-05-16 07:21:38,U51217,S101217,Visit_Content,SmartTV,FireOS,India,Referral,1,18-24,Male,C1384,Drama,None,0.0,None,2522,2025-05-16,7,Friday
2025-05-16 07:22:54,U51217,S101217,Click_Subscribe,SmartTV,FireOS,India,Referral,1,18-24,Male,C1384,Drama,None,0.0,None,2522,2025-05-16,7,Friday
2025-05-16 07:25:43,U51217,S101217,Select_Plan,SmartTV,FireOS,India,Referral,1,18-24,Male,C1384,Drama,FreeTrial,0.0,None,2522,2025-05-16,7,Friday
2025-05-16 07:32:50,U51217,S101217,Start_Payment,SmartTV,FireOS,India,Referral,1,18-24,Male,C1384,Drama,FreeTrial,0.0,UPI,2522,2025-05-16,7,Friday
2025-05-16 11:55:25,U50360,S100360,Visit_Content,Mobile,Android,United States,Social,0,55+,Other,C1061,Drama,None,0.0,None,1471,2025-05-16,11,Friday
2025-05-16 13:01:15,U50575,S100575,Visit_Content,Mobile,iOS,Australia,Email,1,35-44,Other,C1645,Sci-Fi,None,0.0,None,2313,2025-05-16,13,Friday
2025-05-16 14:38:56,U50160,S100160,Visit_Content,SmartTV,FireOS,United States,Referral,0,18-24,Male,C1261,Documentary,None,0.0,None,1367,2025-05-16,14,Friday
2025-05-16 19:50:13,U51332,S101332,Visit_Content,Desktop,macOS,United States,Organic,1,25-34,Male,C1657,Romance,None,0.0,None,1001,2025-05-16,19,Friday
2025-05-16 19:59:24,U51332,S101332,Click_Subscribe,Desktop,macOS,United States,Organic,1,25-34,Male,C1657,Romance,None,0.0,None,1001,2025-05-16,19,Friday
2025-05-16 20:03:46,U51332,S101332,Select_Plan,Desktop,macOS,United States,Organic,1,25-34,Male,C1657,Romance,Monthly,7.99,None,1001,2025-05-16,20,Friday
2025-05-16 20:08:17,U51332,S101332,Start_Payment,Desktop,macOS,United States,Organic,1,25-34,Male,C1657,Romance,Monthly,7.99,Wallet,1001,2025-05-16,20,Friday
2025-05-16 21:25:32,U51130,S101130,Visit_Content,Mobile,Android,India,Organic,0,25-34,Female,C1445,Thriller,None,0.0,None,517,2025-05-16,21,Friday
2025-05-16 22:29:03,U50880,S100880,Visit_Content,Mobile,Android,India,Organic,1,25-34,Female,C1363,Romance,None,0.0,None,1443,2025-05-16,22,Friday
2025-05-17 03:44:31,U50282,S100282,Visit_Content,SmartTV,FireOS,India,Organic,0,55+,Male,C1519,Documentary,None,0.0,None,2269,2025-05-17,3,Saturday
2025-05-17 05:08:32,U50007,S100007,Visit_Content,Mobile,iOS,United States,Referral,1,18-24,Other,C1117,Sci-Fi,None,0.0,None,3163,2025-05-17,5,Saturday
2025-05-17 05:15:59,U50007,S100007,Click_Subscribe,Mobile,iOS,United States,Referral,1,18-24,Other,C1117,Sci-Fi,None,0.0,None,3163,2025-05-17,5,Saturday
2025-05-17 05:16:05,U50007,S100007,Select_Plan,Mobile,iOS,United States,Referral,1,18-24,Other,C1117,Sci-Fi,Monthly,7.99,None,3163,2025-05-17,5,Saturday
2025-05-17 09:06:41,U50275,S100275,Visit_Content,SmartTV,FireOS,United Kingdom,Organic,0,25-34,Other,C1740,Comedy,None,0.0,None,1063,2025-05-17,9,Saturday
2025-05-17 12:01:54,U50562,S100562,Visit_Content,Mobile,Android,India,Organic,1,18-24,Male,C1402,Drama,None,0.0,None,2719,2025-05-17,12,Saturday
2025-05-17 23:02:18,U50968,S100968,Visit_Content,Mobile,iOS,Canada,Referral,0,25-34,Female,C1862,Sci-Fi,None,0.0,None,1045,2025-05-17,23,Saturday
2025-05-18 04:54:05,U51066,S101066,Visit_Content,Mobile,iOS,United States,Organic,0,35-44,Female,C1743,Action,None,0.0,None,1328,2025-05-18,4,Sunday
2025-05-18 05:41:23,U50260,S100260,Visit_Content,Desktop,macOS,United States,Email,0,35-44,Female,C1065,Romance,None,0.0,None,1147,2025-05-18,5,Sunday
2025-05-18 08:12:53,U50270,S100270,Visit_Content,Desktop,Windows,India,Organic,0,18-24,Other,C1666,Drama,None,0.0,None,1551,2025-05-18,8,Sunday
2025-05-18 10:12:00,U50600,S100600,Visit_Content,Desktop,Windows,India,Email,1,45-54,Female,C1352,Documentary,None,0.0,None,835,2025-05-18,10,Sunday
2025-05-18 10:12:09,U50406,S100406,Visit_Content,Desktop,Windows,Canada,Referral,0,25-34,Other,C1825,Documentary,None,0.0,None,61,2025-05-18,10,Sunday
2025-05-18 11:10:47,U51012,S101012,Visit_Content,Tablet,Linux,United States,Ad,0,25-34,Female,C1229,Action,None,0.0,None,1189,2025-05-18,11,Sunday
2025-05-19 10:36:19,U50071,S100071,Visit_Content,Mobile,Android,Brazil,Social,1,45-54,Male,C1621,Romance,None,0.0,None,912,2025-05-19,10,Monday
2025-05-19 11:48:04,U51086,S101086,Visit_Content,Mobile,iOS,India,Email,1,35-44,Male,C1490,Thriller,None,0.0,None,2661,2025-05-19,11,Monday
2025-05-19 11:56:59,U51086,S101086,Click_Subscribe,Mobile,iOS,India,Email,1,35-44,Male,C1490,Thriller,None,0.0,None,2661,2025-05-19,11,Monday
2025-05-19 11:57:42,U51086,S101086,Select_Plan,Mobile,iOS,India,Email,1,35-44,Male,C1490,Thriller,Monthly,7.99,None,2661,2025-05-19,11,Monday
2025-05-19 11:58:23,U51086,S101086,Start_Payment,Mobile,iOS,India,Email,1,35-44,Male,C1490,Thriller,Monthly,7.99,PayPal,2661,2025-05-19,11,Monday
2025-05-19 11:59:11,U51086,S101086,Payment_Success,Mobile,iOS,India,Email,1,35-44,Male,C1490,Thriller,Monthly,7.99,PayPal,2661,2025-05-19,11,Monday
2025-05-19 12:01:57,U51271,S101271,Visit_Content,Mobile,iOS,India,Social,0,25-34,Male,C1148,Thriller,None,0.0,None,213,2025-05-19,12,Monday
2025-05-19 13:18:21,U50894,S100894,Visit_Content,Mobile,iOS,India,Social,1,25-34,Male,C1310,Thriller,None,0.0,None,1074,2025-05-19,13,Monday
2025-05-19 15:51:59,U50849,S100849,Visit_Content,Mobile,iOS,Canada,Organic,0,18-24,Female,C1745,Documentary,None,0.0,None,1406,2025-05-19,15,Monday
2025-05-19 19:34:23,U50618,S100618,Visit_Content,Desktop,macOS,India,Organic,1,45-54,Male,C1975,Romance,None,0.0,None,2342,2025-05-19,19,Monday
2025-05-20 01:48:24,U50549,S100549,Visit_Content,Mobile,iOS,United States,Organic,0,35-44,Male,C1341,Drama,None,0.0,None,435,2025-05-20,1,Tuesday
2025-05-20 02:43:22,U51304,S101304,Visit_Content,Mobile,Android,India,Organic,0,18-24,Female,C1593,Documentary,None,0.0,None,3396,2025-05-20,2,Tuesday
2025-05-20 04:31:32,U51409,S101409,Visit_Content,Mobile,iOS,India,Organic,0,25-34,Male,C1661,Drama,None,0.0,None,3141,2025-05-20,4,Tuesday
2025-05-20 06:40:51,U51361,S101361,Visit_Content,Tablet,macOS,Brazil,Referral,0,25-34,Male,C1325,Documentary,None,0.0,None,1582,2025-05-20,6,Tuesday
2025-05-20 09:06:05,U50167,S100167,Visit_Content,Tablet,Linux,India,Ad,1,35-44,Male,C1422,Action,None,0.0,None,3466,2025-05-20,9,Tuesday
2025-05-20 09:08:41,U50167,S100167,Click_Subscribe,Tablet,Linux,India,Ad,1,35-44,Male,C1422,Action,None,0.0,None,3466,2025-05-20,9,Tuesday
2025-05-20 09:13:04,U50167,S100167,Select_Plan,Tablet,Linux,India,Ad,1,35-44,Male,C1422,Action,Monthly,7.99,None,3466,2025-05-20,9,Tuesday
2025-05-20 09:14:15,U50167,S100167,Start_Payment,Tablet,Linux,India,Ad,1,35-44,Male,C1422,Action,Monthly,7.99,Wallet,3466,2025-05-20,9,Tuesday
2025-05-20 15:43:58,U50393,S100393,Visit_Content,SmartTV,FireOS,Brazil,Organic,0,55+,Male,C1571,Thriller,None,0.0,None,2129,2025-05-20,15,Tuesday
2025-05-20 15:51:30,U50393,S100393,Click_Subscribe,SmartTV,FireOS,Brazil,Organic,0,55+,Male,C1571,Thriller,None,0.0,None,2129,2025-05-20,15,Tuesday
2025-05-20 15:54:10,U50393,S100393,Select_Plan,SmartTV,FireOS,Brazil,Organic,0,55+,Male,C1571,Thriller,Monthly,7.99,None,2129,2025-05-20,15,Tuesday
2025-05-20 23:32:15,U50095,S100095,Visit_Content,Mobile,Android,India,Organic,0,25-34,Other,C1077,Action,None,0.0,None,3180,2025-05-20,23,Tuesday
2025-05-21 05:06:10,U50507,S100507,Visit_Content,Mobile,iOS,India,Organic,0,35-44,Female,C1828,Drama,None,0.0,None,3149,2025-05-21,5,Wednesday
2025-05-21 06:24:16,U50204,S100204,Visit_Content,SmartTV,FireOS,India,Organic,0,35-44,Other,C1169,Drama,None,0.0,None,1638,2025-05-21,6,Wednesday
2025-05-21 08:03:11,U50752,S100752,Visit_Content,Mobile,Android,India,Organic,1,25-34,Other,C1590,Thriller,None,0.0,None,3468,2025-05-21,8,Wednesday
2025-05-21 09:57:02,U50456,S100456,Visit_Content,Mobile,Android,India,Email,0,25-34,Other,C1519,Documentary,None,0.0,None,1916,2025-05-21,9,Wednesday
2025-05-21 16:14:46,U51010,S101010,Visit_Content,Desktop,Windows,India,Email,1,35-44,Male,C1877,Documentary,None,0.0,None,3136,2025-05-21,16,Wednesday
2025-05-21 17:00:48,U50864,S100864,Visit_Content,Mobile,iOS,India,Email,0,18-24,Other,C1572,Documentary,None,0.0,None,1427,2025-05-21,17,Wednesday
2025-05-21 17:14:15,U50843,S100843,Visit_Content,Mobile,Android,India,Referral,1,25-34,Other,C1676,Drama,None,0.0,None,2613,2025-05-21,17,Wednesday
2025-05-21 17:20:42,U50843,S100843,Click_Subscribe,Mobile,Android,India,Referral,1,25-34,Other,C1676,Drama,None,0.0,None,2613,2025-05-21,17,Wednesday
2025-05-21 17:22:39,U50843,S100843,Select_Plan,Mobile,Android,India,Referral,1,25-34,Other,C1676,Drama,FreeTrial,0.0,None,2613,2025-05-21,17,Wednesday
2025-05-21 20:40:33,U51207,S101207,Visit_Content,Desktop,macOS,Spain,Email,0,35-44,Other,C1586,Thriller,None,0.0,None,3155,2025-05-21,20,Wednesday
2025-05-21 23:49:31,U50815,S100815,Visit_Content,Mobile,Android,United States,Organic,1,25-34,Male,C1354,Thriller,None,0.0,None,2904,2025-05-21,23,Wednesday
2025-05-21 23:53:01,U50815,S100815,Click_Subscribe,Mobile,Android,United States,Organic,1,25-34,Male,C1354,Thriller,None,0.0,None,2904,2025-05-21,23,Wednesday
2025-05-21 23:57:32,U50815,S100815,Select_Plan,Mobile,Android,United States,Organic,1,25-34,Male,C1354,Thriller,FreeTrial,0.0,None,2904,2025-05-21,23,Wednesday
2025-05-22 00:07:08,U50815,S100815,Start_Payment,Mobile,Android,United States,Organic,1,25-34,Male,C1354,Thriller,FreeTrial,0.0,UPI,2904,2025-05-22,0,Thursday
2025-05-22 00:08:25,U50815,S100815,Payment_Success,Mobile,Android,United States,Organic,1,25-34,Male,C1354,Thriller,FreeTrial,0.0,UPI,2904,2025-05-22,0,Thursday
2025-05-22 01:44:11,U50605,S100605,Visit_Content,Desktop,Windows,India,Organic,0,25-34,Female,C1676,Action,None,0.0,None,2173,2025-05-22,1,Thursday
2025-05-22 02:09:45,U50676,S100676,Visit_Content,Mobile,iOS,Brazil,Organic,0,25-34,Other,C1367,Sci-Fi,None,0.0,None,541,2025-05-22,2,Thursday
2025-05-22 02:14:08,U50676,S100676,Click_Subscribe,Mobile,iOS,Brazil,Organic,0,25-34,Other,C1367,Sci-Fi,None,0.0,None,541,2025-05-22,2,Thursday
2025-05-22 02:15:36,U50676,S100676,Select_Plan,Mobile,iOS,Brazil,Organic,0,25-34,Other,C1367,Sci-Fi,Monthly,7.99,None,541,2025-05-22,2,Thursday
2025-05-22 02:17:11,U50676,S100676,Start_Payment,Mobile,iOS,Brazil,Organic,0,25-34,Other,C1367,Sci-Fi,Monthly,7.99,NetBanking,541,2025-05-22,2,Thursday
2025-05-22 05:16:50,U50611,S100611,Visit_Content,Mobile,Android,India,Organic,0,25-34,Other,C1042,Kids,None,0.0,None,2113,2025-05-22,5,Thursday
2025-05-22 09:10:27,U51329,S101329,Visit_Content,Tablet,Windows,India,Social,0,25-34,Male,C1332,Action,None,0.0,None,1107,2025-05-22,9,Thursday
2025-05-22 14:01:13,U50502,S100502,Visit_Content,SmartTV,FireOS,United States,Organic,0,25-34,Female,C1156,Sci-Fi,None,0.0,None,2562,2025-05-22,14,Thursday
2025-05-22 23:57:30,U51046,S101046,Visit_Content,Mobile,Android,India,Social,0,25-34,Male,C1335,Romance,None,0.0,None,3393,2025-05-22,23,Thursday
2025-05-23 03:26:02,U51390,S101390,Visit_Content,Mobile,Android,India,Social,0,35-44,Other,C1554,Sci-Fi,None,0.0,None,288,2025-05-23,3,Friday
2025-05-23 06:46:24,U50175,S100175,Visit_Content,Desktop,macOS,United States,Organic,1,25-34,Other,C1599,Thriller,None,0.0,None,366,2025-05-23,6,Friday
2025-05-23 11:19:24,U50920,S100920,Visit_Content,Mobile,Android,United States,Organic,0,25-34,Other,C1763,Thriller,None,0.0,None,1968,2025-05-23,11,Friday
2025-05-23 15:51:36,U50450,S100450,Visit_Content,Mobile,Android,Australia,Organic,0,35-44,Female,C1669,Drama,None,0.0,None,1945,2025-05-23,15,Friday
2025-05-24 02:18:14,U50129,S100129,Visit_Content,Mobile,Android,United States,Organic,0,18-24,Female,C1968,Thriller,None,0.0,None,3554,2025-05-24,2,Saturday
2025-05-24 04:00:39,U50862,S100862,Visit_Content,Mobile,iOS,United States,Email,0,35-44,Male,C1297,Documentary,None,0.0,None,3303,2025-05-24,4,Saturday
2025-05-24 04:23:38,U50546,S100546,Visit_Content,Mobile,iOS,United States,Organic,1,35-44,Other,C1498,Sci-Fi,None,0.0,None,2548,2025-05-24,4,Saturday
2025-05-24 12:27:30,U50197,S100197,Visit_Content,Mobile,Android,India,Social,1,45-54,Other,C1647,Thriller,None,0.0,None,694,2025-05-24,12,Saturday
2025-05-24 18:16:20,U50145,S100145,Visit_Content,Desktop,Linux,India,Organic,1,35-44,Other,C1690,Documentary,None,0.0,None,733,2025-05-24,18,Saturday
2025-05-24 19:14:01,U51018,S101018,Visit_Content,Desktop,Linux,Australia,Organic,0,25-34,Other,C1133,Kids,None,0.0,None,1310,2025-05-24,19,Saturday
2025-05-24 19:19:51,U50557,S100557,Visit_Content,Mobile,Android,Germany,Organic,0,35-44,Male,C1998,Comedy,None,0.0,None,3216,2025-05-24,19,Saturday
2025-05-24 21:46:41,U50467,S100467,Visit_Content,Desktop,Linux,India,Ad,0,18-24,Female,C1770,Sci-Fi,None,0.0,None,2874,2025-05-24,21,Saturday
2025-05-25 01:32:22,U50796,S100796,Visit_Content,Mobile,Android,Germany,Organic,0,18-24,Male,C1861,Sci-Fi,None,0.0,None,3380,2025-05-25,1,Sunday
2025-05-25 05:51:39,U51243,S101243,Visit_Content,Mobile,iOS,India,Organic,1,25-34,Female,C1972,Romance,None,0.0,None,79,2025-05-25,5,Sunday
2025-05-25 10:22:46,U51270,S101270,Visit_Content,Desktop,Linux,Australia,Social,0,18-24,Female,C1669,Documentary,None,0.0,None,247,2025-05-25,10,Sunday
2025-05-25 11:09:05,U50624,S100624,Visit_Content,Mobile,Android,Australia,Organic,1,25-34,Other,C1862,Sci-Fi,None,0.0,None,1616,2025-05-25,11,Sunday
2025-05-25 19:36:39,U51198,S101198,Visit_Content,Mobile,iOS,India,Organic,0,55+,Male,C1174,Action,None,0.0,None,898,2025-05-25,19,Sunday
2025-05-25 21:44:00,U51177,S101177,Visit_Content,Mobile,Android,India,Organic,1,35-44,Male,C1929,Drama,None,0.0,None,2097,2025-05-25,21,Sunday
2025-05-25 23:36:28,U50554,S100554,Visit_Content,Desktop,Windows,United States,Organic,1,35-44,Male,C1177,Documentary,None,0.0,None,655,2025-05-25,23,Sunday
2025-05-25 23:43:35,U50554,S100554,Click_Subscribe,Desktop,Windows,United States,Organic,1,35-44,Male,C1177,Documentary,None,0.0,None,655,2025-05-25,23,Sunday
2025-05-25 23:47:52,U50554,S100554,Select_Plan,Desktop,Windows,United States,Organic,1,35-44,Male,C1177,Documentary,FreeTrial,0.0,None,655,2025-05-25,23,Sunday
2025-05-25 23:51:36,U50554,S100554,Start_Payment,Desktop,Windows,United States,Organic,1,35-44,Male,C1177,Documentary,FreeTrial,0.0,Wallet,655,2025-05-25,23,Sunday
2025-05-25 23:51:50,U50554,S100554,Payment_Success,Desktop,Windows,United States,Organic,1,35-44,Male,C1177,Documentary,FreeTrial,0.0,Wallet,655,2025-05-25,23,Sunday
2025-05-26 03:20:38,U50410,S100410,Visit_Content,SmartTV,FireOS,India,Referral,0,18-24,Female,C1641,Action,None,0.0,None,2353,2025-05-26,3,Monday
2025-05-26 03:22:39,U50410,S100410,Click_Subscribe,SmartTV,FireOS,India,Referral,0,18-24,Female,C1641,Action,None,0.0,None,2353,2025-05-26,3,Monday
2025-05-26 03:25:21,U50410,S100410,Select_Plan,SmartTV,FireOS,India,Referral,0,18-24,Female,C1641,Action,FreeTrial,0.0,None,2353,2025-05-26,3,Monday
2025-05-26 08:27:47,U50641,S100641,Visit_Content,Tablet,Windows,United States,Organic,0,18-24,Male,C1250,Thriller,None,0.0,None,737,2025-05-26,8,Monday
2025-05-26 10:41:18,U50711,S100711,Visit_Content,Mobile,iOS,Germany,Organic,0,25-34,Male,C1837,Thriller,None,0.0,None,2830,2025-05-26,10,Monday
2025-05-26 10:42:33,U50711,S100711,Click_Subscribe,Mobile,iOS,Germany,Organic,0,25-34,Male,C1837,Thriller,None,0.0,None,2830,2025-05-26,10,Monday
2025-05-26 10:46:30,U50711,S100711,Select_Plan,Mobile,iOS,Germany,Organic,0,25-34,Male,C1837,Thriller,Monthly,7.99,None,2830,2025-05-26,10,Monday
2025-05-26 12:32:01,U50272,S100272,Visit_Content,Mobile,Android,India,Social,0,25-34,Male,C1678,Sci-Fi,None,0.0,None,2565,2025-05-26,12,Monday
2025-05-26 16:02:22,U51389,S101389,Visit_Content,Tablet,Windows,India,Ad,1,35-44,Female,C1305,Thriller,None,0.0,None,3558,2025-05-26,16,Monday
2025-05-26 17:48:38,U51056,S101056,Visit_Content,Desktop,macOS,India,Organic,0,18-24,Female,C1462,Drama,None,0.0,None,1839,2025-05-26,17,Monday
2025-05-26 18:20:26,U50953,S100953,Visit_Content,Mobile,Android,India,Organic,1,45-54,Other,C1450,Action,None,0.0,None,3524,2025-05-26,18,Monday
2025-05-26 18:28:35,U50953,S100953,Click_Subscribe,Mobile,Android,India,Organic,1,45-54,Other,C1450,Action,None,0.0,None,3524,2025-05-26,18,Monday
2025-05-26 18:30:51,U50953,S100953,Select_Plan,Mobile,Android,India,Organic,1,45-54,Other,C1450,Action,Monthly,7.99,None,3524,2025-05-26,18,Monday
2025-05-26 18:40:13,U50953,S100953,Start_Payment,Mobile,Android,India,Organic,1,45-54,Other,C1450,Action,Monthly,7.99,NetBanking,3524,2025-05-26,18,Monday
2025-05-26 19:43:01,U50967,S100967,Visit_Content,Mobile,Android,Brazil,Social,1,35-44,Male,C1535,Comedy,None,0.0,None,377,2025-05-26,19,Monday
2025-05-26 20:35:21,U50622,S100622,Visit_Content,Desktop,macOS,Germany,Ad,0,25-34,Female,C1837,Kids,None,0.0,None,665,2025-05-26,20,Monday
2025-05-26 20:56:56,U51165,S101165,Visit_Content,Mobile,iOS,United Kingdom,Organic,1,25-34,Male,C1643,Thriller,None,0.0,None,2758,2025-05-26,20,Monday
2025-05-27 05:56:30,U50237,S100237,Visit_Content,Mobile,iOS,India,Social,1,45-54,Female,C1871,Drama,None,0.0,None,760,2025-05-27,5,Tuesday
2025-05-27 06:33:51,U51411,S101411,Visit_Content,Desktop,Linux,India,Organic,0,35-44,Male,C1122,Thriller,None,0.0,None,123,2025-05-27,6,Tuesday
2025-05-27 21:51:02,U51334,S101334,Visit_Content,Mobile,iOS,India,Ad,1,25-34,Male,C1037,Comedy,None,0.0,None,3545,2025-05-27,21,Tuesday
2025-05-28 06:10:04,U50498,S100498,Visit_Content,Mobile,iOS,United Kingdom,Email,0,25-34,Male,C1394,Sci-Fi,None,0.0,None,1886,2025-05-28,6,Wednesday
2025-05-28 07:22:26,U50908,S100908,Visit_Content,Mobile,Android,Australia,Referral,1,25-34,Female,C1769,Documentary,None,0.0,None,1727,2025-05-28,7,Wednesday
2025-05-28 08:23:50,U51233,S101233,Visit_Content,Mobile,Android,Brazil,Social,1,35-44,Male,C1678,Thriller,None,0.0,None,2960,2025-05-28,8,Wednesday
2025-05-28 15:10:23,U50660,S100660,Visit_Content,Desktop,Linux,India,Email,1,18-24,Other,C1340,Documentary,None,0.0,None,2374,2025-05-28,15,Wednesday
2025-05-28 15:39:49,U51137,S101137,Visit_Content,Mobile,Android,Canada,Organic,1,25-34,Female,C1016,Sci-Fi,None,0.0,None,3164,2025-05-28,15,Wednesday
2025-05-28 21:56:47,U51315,S101315,Visit_Content,Mobile,iOS,Brazil,Organic,0,25-34,Female,C1699,Drama,None,0.0,None,945,2025-05-28,21,Wednesday
2025-05-28 22:12:38,U50084,S100084,Visit_Content,SmartTV,FireOS,India,Organic,1,18-24,Female,C1639,Romance,None,0.0,None,1575,2025-05-28,22,Wednesday
2025-05-28 22:21:17,U50084,S100084,Click_Subscribe,SmartTV,FireOS,India,Organic,1,18-24,Female,C1639,Romance,None,0.0,None,1575,2025-05-28,22,Wednesday
2025-05-28 22:22:12,U50084,S100084,Select_Plan,SmartTV,FireOS,India,Organic,1,18-24,Female,C1639,Romance,Yearly,79.99,None,1575,2025-05-28,22,Wednesday
